1.000000e+06	3.328304e+09	2.850361e+33
1.019980e+06	3.306428e+09	2.850361e+33
1.039960e+06	3.285116e+09	2.850361e+33
1.059940e+06	3.264344e+09	2.850361e+33
1.079920e+06	3.244086e+09	2.850361e+33
1.099900e+06	3.224323e+09	2.850361e+33
1.119880e+06	3.205033e+09	2.850361e+33
1.139860e+06	3.186195e+09	2.850361e+33
1.159840e+06	3.167794e+09	2.850361e+33
1.179820e+06	3.149810e+09	2.850361e+33
1.199800e+06	3.132228e+09	2.850361e+33
1.219780e+06	3.115031e+09	2.850361e+33
1.239760e+06	3.098206e+09	2.850361e+33
1.259740e+06	3.081740e+09	2.850361e+33
1.279720e+06	3.065618e+09	2.850361e+33
1.299700e+06	3.049828e+09	2.850361e+33
1.319680e+06	3.034358e+09	2.850361e+33
1.339660e+06	3.019196e+09	2.850361e+33
1.359640e+06	3.004334e+09	2.850361e+33
1.379620e+06	2.989760e+09	2.850361e+33
1.399600e+06	2.975465e+09	2.850361e+33
1.419580e+06	2.961440e+09	2.850361e+33
1.439560e+06	2.947675e+09	2.850361e+33
1.459540e+06	2.934163e+09	2.850361e+33
1.479520e+06	2.920895e+09	2.850361e+33
1.499500e+06	2.907864e+09	2.850361e+33
1.519480e+06	2.895063e+09	2.850361e+33
1.539460e+06	2.882483e+09	2.850361e+33
1.559440e+06	2.870120e+09	2.850361e+33
1.579420e+06	2.857966e+09	2.850361e+33
1.599400e+06	2.846015e+09	2.850361e+33
1.619380e+06	2.834261e+09	2.850361e+33
1.639360e+06	2.822700e+09	2.850361e+33
1.659340e+06	2.811325e+09	2.850361e+33
1.679320e+06	2.800131e+09	2.850361e+33
1.699300e+06	2.789114e+09	2.850361e+33
1.719280e+06	2.778268e+09	2.850361e+33
1.739260e+06	2.767588e+09	2.850361e+33
1.759240e+06	2.757070e+09	2.850361e+33
1.779220e+06	2.746711e+09	2.850361e+33
1.799200e+06	2.736506e+09	2.850361e+33
1.819180e+06	2.726450e+09	2.850361e+33
1.839160e+06	2.716541e+09	2.850361e+33
1.859140e+06	2.706775e+09	2.850361e+33
1.879120e+06	2.697148e+09	2.850361e+33
1.899100e+06	2.687655e+09	2.850361e+33
1.919080e+06	2.678295e+09	2.850361e+33
1.939060e+06	2.669065e+09	2.850361e+33
1.959040e+06	2.659960e+09	2.850361e+33
1.979020e+06	2.650978e+09	2.850361e+33
1.999000e+06	2.642116e+09	2.850361e+33
2.018980e+06	2.633371e+09	2.850361e+33
2.038960e+06	2.624741e+09	2.850361e+33
2.058940e+06	2.616224e+09	2.850361e+33
2.078920e+06	2.607816e+09	2.850361e+33
2.098900e+06	2.599515e+09	2.850361e+33
2.118880e+06	2.591318e+09	2.850361e+33
2.138860e+06	2.583224e+09	2.850361e+33
2.158840e+06	2.575230e+09	2.850361e+33
2.178820e+06	2.567334e+09	2.850361e+33
2.198800e+06	2.559534e+09	2.850361e+33
2.218780e+06	2.551828e+09	2.850361e+33
2.238760e+06	2.544214e+09	2.850361e+33
2.258740e+06	2.536690e+09	2.850361e+33
2.278720e+06	2.529254e+09	2.850361e+33
2.298700e+06	2.521905e+09	2.850361e+33
2.318680e+06	2.514640e+09	2.850361e+33
2.338660e+06	2.507459e+09	2.850361e+33
2.358640e+06	2.500359e+09	2.850361e+33
2.378620e+06	2.493338e+09	2.850361e+33
2.398600e+06	2.486395e+09	2.850361e+33
2.418580e+06	2.479530e+09	2.850361e+33
2.438560e+06	2.472739e+09	2.850361e+33
2.458540e+06	2.466023e+09	2.850361e+33
2.478520e+06	2.459379e+09	2.850361e+33
2.498500e+06	2.452805e+09	2.850361e+33
2.518480e+06	2.446301e+09	2.850361e+33
2.538460e+06	2.439866e+09	2.850361e+33
2.558440e+06	2.433499e+09	2.850361e+33
2.578420e+06	2.427196e+09	2.850361e+33
2.598400e+06	2.420959e+09	2.850361e+33
2.618380e+06	2.414785e+09	2.850361e+33
2.638360e+06	2.408675e+09	2.850361e+33
2.658340e+06	2.402625e+09	2.850361e+33
2.678320e+06	2.396635e+09	2.850361e+33
2.698300e+06	2.390705e+09	2.850361e+33
2.718280e+06	2.384834e+09	2.850361e+33
2.738260e+06	2.379019e+09	2.850361e+33
2.758240e+06	2.373260e+09	2.850361e+33
2.778220e+06	2.367558e+09	2.850361e+33
2.798200e+06	2.361909e+09	2.850361e+33
2.818180e+06	2.356314e+09	2.850361e+33
2.838160e+06	2.350771e+09	2.850361e+33
2.858140e+06	2.345281e+09	2.850361e+33
2.878120e+06	2.339841e+09	2.850361e+33
2.898100e+06	2.334453e+09	2.850361e+33
2.918080e+06	2.329113e+09	2.850361e+33
2.938060e+06	2.323820e+09	2.850361e+33
2.958040e+06	2.318576e+09	2.850361e+33
2.978020e+06	2.313380e+09	2.850361e+33
2.998000e+06	2.308229e+09	2.850361e+33
3.017980e+06	2.303124e+09	2.850361e+33
3.037960e+06	2.298064e+09	2.850361e+33
3.057940e+06	2.293048e+09	2.850361e+33
3.077920e+06	2.288075e+09	2.850361e+33
3.097900e+06	2.283146e+09	2.850361e+33
3.117880e+06	2.278259e+09	2.850361e+33
3.137860e+06	2.273413e+09	2.850361e+33
3.157840e+06	2.268608e+09	2.850361e+33
3.177820e+06	2.263843e+09	2.850361e+33
3.197800e+06	2.259119e+09	2.850361e+33
3.217780e+06	2.254433e+09	2.850361e+33
3.237760e+06	2.249786e+09	2.850361e+33
3.257740e+06	2.245178e+09	2.850361e+33
3.277720e+06	2.240606e+09	2.850361e+33
3.297700e+06	2.236071e+09	2.850361e+33
3.317680e+06	2.231574e+09	2.850361e+33
3.337660e+06	2.227111e+09	2.850361e+33
3.357640e+06	2.222685e+09	2.850361e+33
3.377620e+06	2.218294e+09	2.850361e+33
3.397600e+06	2.213938e+09	2.850361e+33
3.417580e+06	2.209615e+09	2.850361e+33
3.437560e+06	2.205325e+09	2.850361e+33
3.457540e+06	2.201069e+09	2.850361e+33
3.477520e+06	2.196845e+09	2.850361e+33
3.497500e+06	2.192654e+09	2.850361e+33
3.517480e+06	2.188495e+09	2.850361e+33
3.537460e+06	2.184366e+09	2.850361e+33
